season,date,match_name,result,h_odd,d_odd,a_odd
2011/2012,Unknown,Arsenal vs Swansea,1-0,-286.0,367.0,844.0
2011/2012,Unknown,Manchester Utd vs Arsenal,8-2,-270.0,391.0,714.0
2011/2012,Unknown,West Brom vs Stoke,0-1,124.0,222.0,229.0
2011/2012,Unknown,Tottenham vs Manchester City,1-5,199.0,229.0,138.0
2011/2012,Unknown,Newcastle vs Fulham,2-1,123.0,218.0,237.0
2011/2012,Unknown,Liverpool vs Bolton,3-1,-263.0,363.0,763.0
2011/2012,Unknown,Blackburn vs Everton,0-1,214.0,222.0,131.0
2011/2012,Unknown,Chelsea vs Norwich,3-1,-588.0,586.0,1657.0
2011/2012,Unknown,Swansea vs Sunderland,0-0,136.0,225.0,202.0
2011/2012,Unknown,Wigan vs QPR,2-0,104.0,229.0,276.0
2011/2012,Unknown,Aston Villa vs Wolves,0-0,106.0,225.0,275.0
2011/2012,Unknown,Manchester Utd vs Tottenham,3-0,-179.0,300.0,488.0
2011/2012,Unknown,Bolton vs Manchester City,2-3,367.0,256.0,-130.0
2011/2012,Unknown,Wolves vs Fulham,2-0,161.0,222.0,173.0
2011/2012,Unknown,Norwich vs Stoke,1-1,171.0,223.0,163.0
2011/2012,Unknown,Chelsea vs West Brom,2-1,-370.0,445.0,1070.0
2011/2012,Unknown,Aston Villa vs Blackburn,3-1,-154.0,258.0,475.0
2011/2012,Unknown,Everton vs QPR,0-1,-233.0,319.0,706.0
2011/2012,Unknown,Swansea vs Wigan,0-0,-101.0,238.0,281.0
2011/2012,Unknown,Arsenal vs Liverpool,0-2,133.0,225.0,213.0
2011/2012,Unknown,Sunderland vs Newcastle,0-1,134.0,212.0,221.0
2011/2012,Unknown,Manchester City vs Swansea,4-0,-270.0,362.0,819.0
2011/2012,Unknown,West Brom vs Manchester Utd,1-2,491.0,274.0,-167.0
2011/2012,Unknown,Stoke vs Chelsea,0-0,312.0,238.0,-108.0
2011/2012,Unknown,Newcastle vs Arsenal,0-0,243.0,229.0,116.0
2011/2012,Unknown,Blackburn vs Wolves,1-2,135.0,219.0,212.0
2011/2012,Unknown,Fulham vs Aston Villa,0-0,-109.0,238.0,313.0
2011/2012,Unknown,Liverpool vs Sunderland,1-1,-227.0,319.0,691.0
2011/2012,Unknown,QPR vs Bolton,0-4,114.0,224.0,250.0
2011/2012,Unknown,Wigan vs Norwich,1-1,133.0,225.0,208.0
