season,date,match_name,result,h_odd,d_odd,a_odd
2008/2009,Unknown,Newcastle vs Hull,1-2,-149.0,248.0,415.0
2008/2009,Unknown,Portsmouth vs Middlesbrough,2-1,-102.0,231.0,284.0
2008/2009,Unknown,West Brom vs West Ham,3-2,131.0,225.0,204.0
2008/2009,Unknown,Wigan vs Sunderland,1-1,100.0,227.0,282.0
2008/2009,Unknown,Liverpool vs Manchester Utd,2-1,175.0,200.0,174.0
2008/2009,Unknown,Aston Villa vs Liverpool,0-0,185.0,223.0,148.0
2008/2009,Unknown,Sunderland vs Manchester City,0-3,122.0,224.0,225.0
2008/2009,Unknown,Chelsea vs Tottenham,1-1,-250.0,318.0,798.0
2008/2009,Unknown,Arsenal vs Newcastle,3-0,-244.0,311.0,786.0
2008/2009,Unknown,Bolton vs West Brom,0-0,100.0,225.0,290.0
2008/2009,Unknown,Everton vs Portsmouth,0-3,104.0,225.0,272.0
2008/2009,Unknown,Hull vs Wigan,0-5,164.0,220.0,168.0
2008/2009,Unknown,Middlesbrough vs Stoke,2-1,-175.0,264.0,549.0
2008/2009,Unknown,West Ham vs Blackburn,4-1,146.0,224.0,185.0
2008/2009,Unknown,Portsmouth vs Manchester Utd,0-1,376.0,238.0,-125.0
2008/2009,Unknown,Manchester City vs West Ham,3-0,122.0,225.0,222.0
2008/2009,Unknown,Wigan vs Chelsea,0-1,715.0,317.0,-238.0
2008/2009,Unknown,Fulham vs Arsenal,1-0,527.0,263.0,-172.0
2008/2009,Unknown,Blackburn vs Hull,1-1,-169.0,260.0,517.0
2008/2009,Unknown,Liverpool vs Middlesbrough,2-1,-263.0,337.0,789.0
2008/2009,Unknown,Newcastle vs Bolton,1-0,-110.0,229.0,315.0
2008/2009,Unknown,Stoke vs Aston Villa,3-2,387.0,250.0,-135.0
2008/2009,Unknown,Tottenham vs Sunderland,1-2,-200.0,288.0,601.0
2008/2009,Unknown,West Brom vs Everton,1-2,166.0,222.0,165.0
2008/2009,Unknown,Manchester Utd vs Newcastle,1-1,-345.0,387.0,956.0
2008/2009,Unknown,Aston Villa vs Manchester City,4-2,-118.0,236.0,343.0
2008/2009,Unknown,Chelsea vs Portsmouth,4-0,-312.0,363.0,884.0
2008/2009,Unknown,Sunderland vs Liverpool,0-1,428.0,252.0,-147.0
2008/2009,Unknown,Bolton vs Stoke,3-1,-123.0,233.0,342.0
2008/2009,Unknown,Everton vs Blackburn,2-3,-103.0,227.0,293.0
2008/2009,Unknown,Hull vs Fulham,2-1,156.0,221.0,172.0
2008/2009,Unknown,Middlesbrough vs Tottenham,2-1,216.0,231.0,122.0
2008/2009,Unknown,West Ham vs Wigan,2-1,-105.0,231.0,295.0
2008/2009,Unknown,Arsenal vs West Brom,1-0,-476.0,472.0,1278.0
