season,date,match_name,result,h_odd,d_odd,a_odd
2022/2023,Unknown,Chelsea vs Leicester,2-1,-244.0,407.0,667.0
2022/2023,Unknown,Liverpool vs Bournemouth,9-0,-714.0,788.0,1782.0
2022/2023,Unknown,Manchester City vs Crystal Palace,4-2,-526.0,658.0,1439.0
2022/2023,Unknown,Southampton vs Manchester Utd,0-1,266.0,294.0,-105.0
2022/2023,Unknown,Manchester Utd vs Liverpool,2-1,363.0,334.0,-145.0
2022/2023,Unknown,Newcastle vs Manchester City,3-3,607.0,395.0,-227.0
2022/2023,Unknown,Leeds vs Chelsea,3-0,505.0,359.0,-192.0
2022/2023,Unknown,West Ham vs Brighton,0-2,148.0,238.0,194.0
2022/2023,Unknown,Bournemouth vs Arsenal,0-3,669.0,373.0,-233.0
2022/2023,Unknown,Crystal Palace vs Aston Villa,3-1,150.0,223.0,202.0
2022/2023,Unknown,Everton vs Nottingham,1-1,-109.0,252.0,332.0
2022/2023,Unknown,Fulham vs Brentford,3-2,166.0,238.0,173.0
2022/2023,Unknown,Leicester vs Southampton,1-2,-130.0,309.0,338.0
2022/2023,Unknown,Tottenham vs Wolves,1-0,-227.0,380.0,629.0
2022/2023,Unknown,Liverpool vs Crystal Palace,1-1,-385.0,525.0,1100.0
2022/2023,Unknown,Chelsea vs Tottenham,2-2,117.0,249.0,243.0
2022/2023,Unknown,Nottingham vs West Ham,1-0,305.0,261.0,-106.0
2022/2023,Unknown,Brentford vs Manchester Utd,4-0,340.0,288.0,-123.0
2022/2023,Unknown,Arsenal vs Leicester,4-2,-179.0,338.0,491.0
2022/2023,Unknown,Brighton vs Newcastle,0-0,144.0,227.0,206.0
2022/2023,Unknown,Manchester City vs Bournemouth,4-0,-1250.0,1191.0,3117.0
2022/2023,Unknown,Southampton vs Leeds,2-2,145.0,257.0,185.0
2022/2023,Unknown,Wolves vs Fulham,0-0,121.0,241.0,242.0
2022/2023,Unknown,Aston Villa vs Everton,2-1,-128.0,262.0,397.0
2022/2023,Unknown,West Ham vs Manchester City,0-2,700.0,426.0,-263.0
2022/2023,Unknown,Leicester vs Brentford,2-2,-111.0,268.0,315.0
2022/2023,Unknown,Manchester Utd vs Brighton,1-2,-130.0,277.0,373.0
2022/2023,Unknown,Everton vs Chelsea,0-1,558.0,307.0,-179.0
2022/2023,Unknown,Bournemouth vs Aston Villa,2-0,299.0,248.0,100.0
2022/2023,Unknown,Leeds vs Wolves,2-1,143.0,237.0,202.0
2022/2023,Unknown,Newcastle vs Nottingham,2-0,-169.0,307.0,503.0
2022/2023,Unknown,Tottenham vs Southampton,4-1,-270.0,423.0,759.0
2022/2023,Unknown,Fulham vs Liverpool,2-2,950.0,522.0,-357.0
2022/2023,Unknown,Crystal Palace vs Arsenal,0-2,361.0,260.0,-119.0
