season,date,match_name,result,h_odd,d_odd,a_odd
2009/2010,Unknown,Stoke vs Sunderland,1-0,134.0,224.0,206.0
2009/2010,Unknown,Wolves vs Hull,1-1,106.0,229.0,266.0
2009/2010,Unknown,Blackburn vs West Ham,0-0,116.0,225.0,240.0
2009/2010,Unknown,Bolton vs Liverpool,2-3,620.0,295.0,-200.0
2009/2010,Unknown,Tottenham vs Birmingham,2-1,-286.0,361.0,868.0
2009/2010,Unknown,Chelsea vs Burnley,3-0,-769.0,661.0,1873.0
2009/2010,Unknown,Liverpool vs Aston Villa,1-3,-270.0,346.0,852.0
2009/2010,Unknown,Fulham vs Chelsea,0-2,599.0,282.0,-192.0
2009/2010,Unknown,Burnley vs Everton,1-0,262.0,227.0,108.0
2009/2010,Unknown,West Ham vs Tottenham,1-2,240.0,229.0,116.0
2009/2010,Unknown,Arsenal vs Portsmouth,4-1,-556.0,577.0,1639.0
2009/2010,Unknown,Birmingham vs Stoke,0-0,122.0,222.0,233.0
2009/2010,Unknown,Hull vs Bolton,1-0,145.0,221.0,191.0
2009/2010,Unknown,Manchester City vs Wolves,1-0,-286.0,363.0,866.0
2009/2010,Unknown,Sunderland vs Blackburn,2-1,112.0,223.0,254.0
2009/2010,Unknown,Wigan vs Manchester Utd,0-5,528.0,281.0,-179.0
2009/2010,Unknown,Liverpool vs Stoke,4-0,-370.0,419.0,1146.0
2009/2010,Unknown,Birmingham vs Portsmouth,1-0,-101.0,231.0,284.0
2009/2010,Unknown,Burnley vs Manchester Utd,1-0,849.0,369.0,-294.0
2009/2010,Unknown,Hull vs Tottenham,1-5,275.0,235.0,100.0
2009/2010,Unknown,Sunderland vs Chelsea,1-3,533.0,268.0,-169.0
2009/2010,Unknown,Wigan vs Wolves,0-1,-149.0,259.0,438.0
2009/2010,Unknown,Tottenham vs Liverpool,2-1,254.0,229.0,110.0
2009/2010,Unknown,Manchester Utd vs Birmingham,1-0,-476.0,484.0,1423.0
2009/2010,Unknown,Everton vs Arsenal,1-6,220.0,222.0,129.0
2009/2010,Unknown,Aston Villa vs Wigan,0-2,-145.0,257.0,434.0
2009/2010,Unknown,Blackburn vs Manchester City,0-2,225.0,225.0,125.0
2009/2010,Unknown,Bolton vs Sunderland,0-1,125.0,225.0,224.0
2009/2010,Unknown,Portsmouth vs Fulham,0-1,177.0,219.0,159.0
2009/2010,Unknown,Stoke vs Burnley,2-0,-109.0,235.0,315.0
2009/2010,Unknown,Wolves vs West Ham,0-2,152.0,222.0,181.0
2009/2010,Unknown,Chelsea vs Hull,2-1,-588.0,586.0,1880.0
