season,date,match_name,result,h_odd,d_odd,a_odd
2023/2024,Unknown,Crystal Palace vs Wolves,3-2,-109.0,252.0,326.0
2023/2024,Unknown,Liverpool vs Aston Villa,3-0,-164.0,362.0,399.0
2023/2024,Unknown,Brighton vs Newcastle,3-1,159.0,281.0,154.0
2023/2024,Unknown,Brentford vs Bournemouth,2-2,-139.0,301.0,376.0
2023/2024,Unknown,Burnley vs Tottenham,2-5,259.0,281.0,100.0
2023/2024,Unknown,Chelsea vs Nottingham,0-1,-250.0,380.0,711.0
2023/2024,Unknown,Manchester City vs Fulham,5-1,-556.0,677.0,1461.0
2023/2024,Unknown,Sheffield Utd vs Everton,2-2,213.0,238.0,136.0
2023/2024,Unknown,Luton vs West Ham,1-2,366.0,300.0,-133.0
2023/2024,Unknown,Newcastle vs Liverpool,1-2,123.0,284.0,200.0
2023/2024,Unknown,Burnley vs Aston Villa,1-3,227.0,250.0,122.0
2023/2024,Unknown,Sheffield Utd vs Manchester City,1-2,1379.0,600.0,-500.0
2023/2024,Unknown,Brighton vs West Ham,1-3,-196.0,376.0,488.0
2023/2024,Unknown,Arsenal vs Fulham,2-2,-357.0,499.0,1011.0
2023/2024,Unknown,Brentford vs Crystal Palace,1-1,114.0,234.0,263.0
2023/2024,Unknown,Everton vs Wolves,0-1,143.0,235.0,200.0
2023/2024,Unknown,Manchester Utd vs Nottingham,3-2,-270.0,425.0,733.0
2023/2024,Unknown,Bournemouth vs Tottenham,0-2,250.0,285.0,102.0
2023/2024,Unknown,Chelsea vs Luton,3-0,-400.0,513.0,1113.0
2023/2024,Unknown,Crystal Palace vs Arsenal,0-1,354.0,258.0,-115.0
2023/2024,Unknown,West Ham vs Chelsea,3-1,229.0,265.0,117.0
2023/2024,Unknown,Aston Villa vs Everton,4-0,-120.0,284.0,328.0
2023/2024,Unknown,Manchester City vs Newcastle,1-0,-120.0,281.0,338.0
2023/2024,Unknown,Tottenham vs Manchester Utd,2-0,204.0,281.0,125.0
2023/2024,Unknown,Fulham vs Brentford,0-3,179.0,221.0,172.0
2023/2024,Unknown,Liverpool vs Bournemouth,3-1,-476.0,668.0,1185.0
2023/2024,Unknown,Wolves vs Brighton,1-4,316.0,308.0,-123.0
2023/2024,Unknown,Nottingham vs Sheffield Utd,2-1,-109.0,246.0,341.0
2023/2024,Unknown,Manchester Utd vs Wolves,1-0,-357.0,504.0,992.0
2023/2024,Unknown,Chelsea vs Liverpool,1-1,208.0,275.0,124.0
2023/2024,Unknown,Brentford vs Tottenham,2-2,162.0,254.0,167.0
2023/2024,Unknown,Newcastle vs Aston Villa,5-1,-152.0,313.0,419.0
2023/2024,Unknown,Bournemouth vs West Ham,1-1,172.0,254.0,159.0
2023/2024,Unknown,Brighton vs Luton,4-1,-357.0,505.0,999.0
2023/2024,Unknown,Everton vs Fulham,0-1,134.0,229.0,225.0
2023/2024,Unknown,Sheffield Utd vs Crystal Palace,0-1,273.0,218.0,120.0
2023/2024,Unknown,Arsenal vs Nottingham,2-1,-526.0,645.0,1553.0
2023/2024,Unknown,Burnley vs Manchester City,0-3,850.0,455.0,-303.0
