season,date,match_name,result,h_odd,d_odd,a_odd
2007/2008,Unknown,Everton vs Blackburn,1-1,116.0,220.0,241.0
2007/2008,Unknown,Bolton vs Reading,3-0,124.0,225.0,212.0
2007/2008,Unknown,Chelsea vs Portsmouth,1-0,-357.0,400.0,1047.0
2007/2008,Unknown,Derby vs Birmingham,1-2,142.0,220.0,194.0
2007/2008,Unknown,West Ham vs Wigan,1-1,-110.0,231.0,303.0
2007/2008,Unknown,Arsenal vs Manchester City,1-0,-175.0,277.0,500.0
2007/2008,Unknown,Aston Villa vs Fulham,2-1,-154.0,250.0,438.0
2007/2008,Unknown,Sunderland vs Liverpool,0-2,495.0,260.0,-167.0
2007/2008,Unknown,Liverpool vs Chelsea,1-1,148.0,206.0,211.0
2007/2008,Unknown,Blackburn vs Arsenal,1-1,218.0,222.0,124.0
2007/2008,Unknown,Manchester City vs Manchester Utd,1-0,320.0,227.0,-111.0
2007/2008,Unknown,Newcastle vs Aston Villa,0-0,-110.0,231.0,309.0
2007/2008,Unknown,Birmingham vs West Ham,0-1,140.0,225.0,192.0
2007/2008,Unknown,Fulham vs Middlesbrough,1-2,104.0,227.0,260.0
2007/2008,Unknown,Reading vs Everton,1-0,154.0,221.0,175.0
2007/2008,Unknown,Tottenham vs Derby,4-0,-208.0,291.0,641.0
2007/2008,Unknown,Wigan vs Sunderland,3-0,134.0,225.0,200.0
2007/2008,Unknown,Portsmouth vs Bolton,3-1,-101.0,224.0,280.0
2007/2008,Unknown,Reading vs Chelsea,1-2,555.0,269.0,-179.0
2007/2008,Unknown,Wigan vs Middlesbrough,1-0,135.0,225.0,199.0
2007/2008,Unknown,Birmingham vs Sunderland,2-2,140.0,220.0,195.0
2007/2008,Unknown,Fulham vs Bolton,2-1,125.0,224.0,221.0
2007/2008,Unknown,Manchester City vs Derby,1-0,-167.0,265.0,495.0
2007/2008,Unknown,Portsmouth vs Manchester Utd,1-1,463.0,260.0,-159.0
2007/2008,Unknown,Tottenham vs Everton,1-3,-118.0,235.0,329.0
2007/2008,Unknown,Manchester Utd vs Reading,0-0,-476.0,482.0,1289.0
2007/2008,Unknown,Chelsea vs Birmingham,3-2,-476.0,476.0,1282.0
2007/2008,Unknown,Arsenal vs Fulham,2-1,-333.0,373.0,981.0
2007/2008,Unknown,Aston Villa vs Liverpool,1-2,309.0,223.0,-106.0
2007/2008,Unknown,Bolton vs Newcastle,1-3,131.0,220.0,210.0
2007/2008,Unknown,Derby vs Portsmouth,2-2,194.0,219.0,140.0
2007/2008,Unknown,Everton vs Wigan,2-1,-152.0,252.0,444.0
2007/2008,Unknown,Middlesbrough vs Blackburn,1-2,172.0,219.0,156.0
2007/2008,Unknown,West Ham vs Manchester City,0-2,127.0,218.0,218.0
2007/2008,Unknown,Sunderland vs Tottenham,1-0,175.0,225.0,152.0
