season,date,match_name,result,h_odd,d_odd,a_odd
2017/2018,Unknown,Leicester vs Chelsea,1-2,375.0,286.0,-127.0
2017/2018,Unknown,Southampton vs Watford,0-2,-145.0,289.0,447.0
2017/2018,Unknown,Manchester City vs Liverpool,5-0,-112.0,297.0,303.0
2017/2018,Unknown,Liverpool vs Arsenal,4-0,120.0,269.0,225.0
2017/2018,Unknown,Tottenham vs Burnley,1-1,-476.0,614.0,1464.0
2017/2018,Unknown,Chelsea vs Everton,2-0,-192.0,337.0,605.0
2017/2018,Unknown,West Brom vs Stoke,1-1,152.0,217.0,212.0
2017/2018,Unknown,Manchester Utd vs Leicester,2-0,-323.0,461.0,984.0
2017/2018,Unknown,Crystal Palace vs Swansea,0-2,106.0,233.0,305.0
2017/2018,Unknown,Huddersfield vs Southampton,0-0,313.0,250.0,-101.0
2017/2018,Unknown,Newcastle vs West Ham,3-0,136.0,239.0,222.0
2017/2018,Unknown,Watford vs Brighton,0-0,116.0,227.0,282.0
2017/2018,Unknown,Bournemouth vs Manchester City,1-2,1058.0,563.0,-385.0
2017/2018,Unknown,Manchester City vs Everton,1-1,-345.0,498.0,1015.0
2017/2018,Unknown,Tottenham vs Chelsea,1-2,114.0,236.0,273.0
2017/2018,Unknown,Huddersfield vs Newcastle,1-0,181.0,216.0,177.0
2017/2018,Unknown,Stoke vs Arsenal,1-0,325.0,282.0,-115.0
2017/2018,Unknown,Bournemouth vs Watford,0-2,102.0,259.0,282.0
2017/2018,Unknown,Burnley vs West Brom,0-1,160.0,209.0,209.0
2017/2018,Unknown,Leicester vs Brighton,2-0,-135.0,273.0,434.0
2017/2018,Unknown,Liverpool vs Crystal Palace,1-0,-256.0,413.0,760.0
2017/2018,Unknown,Southampton vs West Ham,3-2,-141.0,294.0,417.0
2017/2018,Unknown,Swansea vs Manchester Utd,0-4,961.0,409.0,-286.0
2017/2018,Unknown,Manchester Utd vs West Ham,4-0,-333.0,468.0,1057.0
2017/2018,Unknown,Newcastle vs Tottenham,0-2,393.0,290.0,-133.0
2017/2018,Unknown,Brighton vs Manchester City,0-2,977.0,495.0,-333.0
2017/2018,Unknown,Chelsea vs Burnley,2-3,-323.0,455.0,1127.0
2017/2018,Unknown,Crystal Palace vs Huddersfield,0-3,-122.0,258.0,398.0
2017/2018,Unknown,Everton vs Stoke,1-0,-127.0,254.0,428.0
2017/2018,Unknown,Southampton vs Swansea,0-0,-167.0,305.0,529.0
2017/2018,Unknown,West Brom vs Bournemouth,1-0,159.0,220.0,200.0
2017/2018,Unknown,Watford vs Liverpool,3-3,558.0,324.0,-179.0
2017/2018,Unknown,Arsenal vs Leicester,4-3,-200.0,363.0,597.0
