season,date,match_name,result,h_odd,d_odd,a_odd
2004/2005,Unknown,Newcastle vs Norwich,2-2,-238.0,280.0,550.0
2004/2005,Unknown,Arsenal vs Blackburn,3-0,-400.0,370.0,899.0
2004/2005,Unknown,Fulham vs Middlesbrough,0-2,129.0,218.0,175.0
2004/2005,Unknown,Southampton vs Bolton,1-2,125.0,218.0,183.0
2004/2005,Unknown,West Brom vs Tottenham,1-1,150.0,216.0,152.0
2004/2005,Unknown,Crystal Palace vs Chelsea,0-2,593.0,299.0,-256.0
2004/2005,Unknown,Birmingham vs Manchester City,1-0,-106.0,225.0,254.0
2004/2005,Unknown,Arsenal vs Middlesbrough,5-3,-294.0,300.0,750.0
2004/2005,Unknown,West Brom vs Aston Villa,1-1,159.0,218.0,137.0
2004/2005,Unknown,Manchester Utd vs Norwich,2-1,-370.0,345.0,875.0
2004/2005,Unknown,Birmingham vs Chelsea,0-1,333.0,220.0,-132.0
2004/2005,Unknown,Charlton vs Portsmouth,2-1,-103.0,223.0,240.0
2004/2005,Unknown,Crystal Palace vs Everton,1-3,120.0,218.0,193.0
2004/2005,Unknown,Fulham vs Bolton,2-0,110.0,218.0,213.0
2004/2005,Unknown,Liverpool vs Manchester City,2-1,-189.0,245.0,495.0
2004/2005,Unknown,Newcastle vs Tottenham,0-1,-156.0,235.0,403.0
2004/2005,Unknown,Southampton vs Blackburn,3-2,120.0,218.0,193.0
2004/2005,Unknown,Chelsea vs Manchester Utd,1-0,104.0,218.0,220.0
2004/2005,Unknown,Everton vs Arsenal,1-4,390.0,229.0,-152.0
2004/2005,Unknown,Middlesbrough vs Newcastle,2-2,114.0,218.0,198.0
2004/2005,Unknown,Aston Villa vs Southampton,2-0,-109.0,223.0,254.0
2004/2005,Unknown,Blackburn vs West Brom,1-1,-127.0,225.0,315.0
2004/2005,Unknown,Bolton vs Charlton,4-1,114.0,215.0,204.0
2004/2005,Unknown,Manchester City vs Fulham,1-1,100.0,218.0,235.0
2004/2005,Unknown,Norwich vs Crystal Palace,1-1,-102.0,220.0,240.0
2004/2005,Unknown,Portsmouth vs Birmingham,1-1,133.0,218.0,172.0
2004/2005,Unknown,Tottenham vs Liverpool,1-1,204.0,213.0,116.0
