season,date,match_name,result,h_odd,d_odd,a_odd
2014/2015,Unknown,Newcastle vs Crystal Palace,3-3,1.7,3.62,5.49
2014/2015,Unknown,QPR vs Sunderland,1-0,2.51,3.18,2.97
2014/2015,Unknown,Swansea vs West Brom,3-0,1.95,3.41,4.13
2014/2015,Unknown,West Ham vs Southampton,1-3,3.1,3.29,2.37
2014/2015,Unknown,Burnley vs Manchester Utd,0-0,6.3,4.12,1.54
2014/2015,Unknown,Manchester City vs Liverpool,3-1,1.83,3.82,4.15
2014/2015,Unknown,Sunderland vs Manchester Utd,1-1,5.34,4.09,1.63
2014/2015,Unknown,Hull vs Stoke,1-1,2.45,3.14,3.09
2014/2015,Unknown,Tottenham vs QPR,4-0,1.58,4.08,5.96
2014/2015,Unknown,Everton vs Arsenal,2-2,2.6,3.37,2.72
2014/2015,Unknown,Chelsea vs Leicester,2-0,1.19,6.99,16.14
2014/2015,Unknown,Crystal Palace vs West Ham,1-3,2.49,3.25,2.95
2014/2015,Unknown,Southampton vs West Brom,0-0,1.68,3.82,5.2
2014/2015,Unknown,Swansea vs Burnley,1-0,1.67,3.79,5.43
2014/2015,Unknown,Aston Villa vs Newcastle,0-0,2.57,3.24,2.86
2014/2015,Unknown,Burnley vs Chelsea,1-3,8.96,4.77,1.38
2014/2015,Unknown,Newcastle vs Manchester City,0-2,5.33,4.09,1.62
2014/2015,Unknown,Liverpool vs Southampton,2-1,1.4,4.74,8.23
2014/2015,Unknown,Arsenal vs Crystal Palace,2-1,1.28,5.67,10.92
2014/2015,Unknown,Leicester vs Everton,2-2,2.99,3.35,2.4
2014/2015,Unknown,QPR vs Hull,0-1,2.34,3.18,3.26
2014/2015,Unknown,Stoke vs Aston Villa,0-1,1.92,3.36,4.4
2014/2015,Unknown,West Brom vs Sunderland,2-2,2.1,3.34,3.68
2014/2015,Unknown,West Ham vs Tottenham,0-1,3.68,3.49,2.04
2014/2015,Unknown,Manchester Utd vs Swansea,1-2,1.42,4.68,7.66
