season,date,match_name,result,h_odd,d_odd,a_odd
2016/2017,Unknown,Crystal Palace vs Bournemouth,1-1,2.24,3.29,3.56
2016/2017,Unknown,Everton vs Stoke,1-0,1.67,4.04,5.41
2016/2017,Unknown,Leicester vs Swansea,2-1,1.68,4.01,5.47
2016/2017,Unknown,Southampton vs Sunderland,1-1,1.47,4.64,7.42
2016/2017,Unknown,Watford vs Arsenal,1-3,5.95,4.11,1.62
2016/2017,Unknown,Tottenham vs Liverpool,1-1,2.58,3.37,2.87
2016/2017,Unknown,West Ham vs Bournemouth,1-0,2.37,3.33,3.25
2016/2017,Unknown,Sunderland vs Middlesbrough,1-2,2.72,3.1,2.94
2016/2017,Unknown,Leicester vs Arsenal,0-0,2.79,3.49,2.59
2016/2017,Unknown,Burnley vs Liverpool,2-0,6.99,4.39,1.52
2016/2017,Unknown,Swansea vs Hull,0-2,1.84,3.53,4.9
2016/2017,Unknown,Tottenham vs Crystal Palace,1-0,1.45,4.67,8.0
2016/2017,Unknown,Watford vs Chelsea,1-2,5.78,3.86,1.66
2016/2017,Unknown,West Brom vs Everton,1-2,3.03,3.17,2.58
2016/2017,Unknown,Stoke vs Manchester City,1-4,6.18,4.2,1.59
2016/2017,Unknown,Manchester Utd vs Southampton,2-0,1.53,4.26,7.04
2016/2017,Unknown,Chelsea vs West Ham,2-1,1.52,4.34,7.04
2016/2017,Unknown,Arsenal vs Liverpool,3-4,2.74,3.39,2.7
2016/2017,Unknown,Bournemouth vs Manchester Utd,1-3,5.34,3.64,1.76
2016/2017,Unknown,Manchester City vs Sunderland,2-1,1.25,6.46,13.33
2016/2017,Unknown,Burnley vs Swansea,0-1,2.76,3.15,2.84
2016/2017,Unknown,Crystal Palace vs West Brom,0-1,2.18,3.18,3.91
2016/2017,Unknown,Everton vs Tottenham,1-1,3.56,3.41,2.2
2016/2017,Unknown,Middlesbrough vs Stoke,1-1,2.24,3.27,3.61
2016/2017,Unknown,Southampton vs Watford,1-1,1.79,3.73,4.94
2016/2017,Unknown,Hull vs Leicester,2-1,4.59,3.48,1.91
