season,date,match_name,result,h_odd,d_odd,a_odd
2019/2020,Unknown,Crystal Palace vs Aston Villa,1-0,127.0,239.0,229.0
2019/2020,Unknown,Leicester vs Bournemouth,3-1,-149.0,304.0,416.0
2019/2020,Unknown,Manchester City vs Brighton,4-0,-1111.0,1090.0,2876.0
2019/2020,Unknown,Newcastle vs Watford,1-1,152.0,217.0,202.0
2019/2020,Unknown,West Ham vs Norwich,2-0,-111.0,301.0,281.0
2019/2020,Unknown,Southampton vs Manchester Utd,1-1,308.0,252.0,-105.0
2019/2020,Unknown,Tottenham vs Newcastle,0-1,-357.0,501.0,1006.0
2019/2020,Unknown,Wolves vs Burnley,1-1,-127.0,247.0,421.0
2019/2020,Unknown,Bournemouth vs Manchester City,1-3,1582.0,763.0,-625.0
2019/2020,Unknown,Liverpool vs Arsenal,3-1,-213.0,399.0,545.0
2019/2020,Unknown,Brighton vs Southampton,0-2,137.0,227.0,223.0
2019/2020,Unknown,Manchester Utd vs Crystal Palace,1-2,-286.0,426.0,836.0
2019/2020,Unknown,Sheffield Utd vs Leicester,1-2,223.0,229.0,134.0
2019/2020,Unknown,Watford vs West Ham,1-3,121.0,252.0,233.0
2019/2020,Unknown,Norwich vs Chelsea,2-3,322.0,289.0,-119.0
2019/2020,Unknown,Aston Villa vs Everton,2-0,204.0,241.0,141.0
2019/2020,Unknown,Wolves vs Manchester Utd,1-1,202.0,229.0,147.0
2019/2020,Unknown,Chelsea vs Leicester,1-1,-139.0,285.0,407.0
2019/2020,Unknown,Sheffield Utd vs Crystal Palace,1-0,152.0,225.0,198.0
2019/2020,Unknown,Manchester City vs Tottenham,2-2,-278.0,451.0,724.0
2019/2020,Unknown,Aston Villa vs Bournemouth,1-2,125.0,264.0,212.0
2019/2020,Unknown,Brighton vs West Ham,1-1,123.0,248.0,234.0
2019/2020,Unknown,Everton vs Watford,1-0,-122.0,269.0,363.0
2019/2020,Unknown,Norwich vs Newcastle,3-1,114.0,246.0,256.0
2019/2020,Unknown,Southampton vs Liverpool,1-2,548.0,358.0,-200.0
2019/2020,Unknown,Arsenal vs Burnley,2-1,-278.0,425.0,780.0
2019/2020,Unknown,Manchester Utd vs Chelsea,4-0,104.0,239.0,303.0
2019/2020,Unknown,Leicester vs Wolves,0-0,143.0,213.0,227.0
2019/2020,Unknown,Newcastle vs Arsenal,0-1,240.0,254.0,118.0
2019/2020,Unknown,Tottenham vs Aston Villa,3-1,-278.0,443.0,781.0
2019/2020,Unknown,Bournemouth vs Sheffield Utd,1-1,-102.0,258.0,299.0
2019/2020,Unknown,Burnley vs Southampton,3-0,165.0,218.0,190.0
2019/2020,Unknown,Crystal Palace vs Everton,0-0,243.0,241.0,122.0
2019/2020,Unknown,Watford vs Brighton,0-3,106.0,227.0,304.0
2019/2020,Unknown,West Ham vs Manchester City,0-5,1023.0,561.0,-385.0
2019/2020,Unknown,Liverpool vs Norwich,4-1,-714.0,882.0,1830.0
