season,date,match_name,result,h_odd,d_odd,a_odd
2018/2019,Unknown,Watford vs Crystal Palace,2-1,2.35,3.3,3.27
2018/2019,Unknown,Liverpool vs Brighton,1-0,1.14,8.98,21.06
2018/2019,Unknown,Arsenal vs West Ham,3-1,1.37,5.4,8.42
2018/2019,Unknown,Bournemouth vs Everton,2-2,2.66,3.46,2.7
2018/2019,Unknown,Huddersfield vs Cardiff,0-0,2.4,3.01,3.51
2018/2019,Unknown,Southampton vs Leicester,1-2,2.33,3.26,3.33
2018/2019,Unknown,Wolves vs Manchester City,1-1,11.24,5.74,1.3
2018/2019,Unknown,Crystal Palace vs Liverpool,0-2,8.01,5.21,1.39
2018/2019,Unknown,Brighton vs Manchester Utd,3-2,5.9,3.59,1.7
2018/2019,Unknown,Burnley vs Watford,1-3,2.4,3.06,3.39
2018/2019,Unknown,Manchester City vs Huddersfield,6-1,1.08,12.31,33.82
2018/2019,Unknown,Chelsea vs Arsenal,3-2,1.83,3.77,4.47
2018/2019,Unknown,Everton vs Southampton,2-1,1.83,3.55,4.88
2018/2019,Unknown,Leicester vs Wolves,2-0,2.14,3.36,3.71
2018/2019,Unknown,Tottenham vs Fulham,3-1,1.26,6.27,11.94
2018/2019,Unknown,West Ham vs Bournemouth,1-2,2.08,3.55,3.66
2018/2019,Unknown,Cardiff vs Newcastle,0-0,3.31,3.09,2.43
2018/2019,Unknown,Arsenal vs Manchester City,0-2,4.28,3.99,1.82
2018/2019,Unknown,Liverpool vs West Ham,4-0,1.24,6.85,12.81
2018/2019,Unknown,Southampton vs Burnley,0-0,2.01,3.22,4.45
2018/2019,Unknown,Wolves vs Everton,2-2,2.39,3.23,3.28
2018/2019,Unknown,Bournemouth vs Cardiff,2-0,1.86,3.62,4.56
2018/2019,Unknown,Fulham vs Crystal Palace,0-2,2.56,3.41,2.86
2018/2019,Unknown,Huddersfield vs Chelsea,0-3,6.92,3.91,1.58
2018/2019,Unknown,Watford vs Brighton,2-0,2.49,3.09,3.22
2018/2019,Unknown,Newcastle vs Tottenham,1-2,4.58,3.52,1.88
2018/2019,Unknown,Manchester Utd vs Leicester,2-1,1.56,3.96,7.29
