season,date,match_name,result,h_odd,d_odd,a_odd
2015/2016,Unknown,West Ham vs Leicester,1-2,2.34,3.41,3.08
2015/2016,Unknown,Southampton vs Everton,0-3,2.02,3.47,4.02
2015/2016,Unknown,Aston Villa vs Manchester Utd,0-1,5.2,3.67,1.77
2015/2016,Unknown,West Brom vs Manchester City,0-3,5.96,4.05,1.62
2015/2016,Unknown,Stoke vs Liverpool,0-1,3.78,3.43,2.09
2015/2016,Unknown,Arsenal vs West Ham,0-2,1.23,6.55,14.05
2015/2016,Unknown,Newcastle vs Southampton,2-2,3.02,3.24,2.54
2015/2016,Unknown,Chelsea vs Swansea,2-2,1.37,4.8,10.5
2015/2016,Unknown,Bournemouth vs Aston Villa,0-1,1.83,3.77,4.51
2015/2016,Unknown,Everton vs Watford,2-2,1.8,3.66,4.95
2015/2016,Unknown,Leicester vs Sunderland,4-2,1.79,3.72,4.83
2015/2016,Unknown,Manchester Utd vs Tottenham,1-0,1.63,3.96,5.9
