season,date,match_name,result,h_odd,d_odd,a_odd
2012/2013,Unknown,Southampton vs Manchester Utd,2-3,567.0,325.0,-208.0
2012/2013,Unknown,Liverpool vs Arsenal,0-2,-114.0,248.0,316.0
2012/2013,Unknown,Manchester City vs QPR,3-1,-588.0,629.0,1414.0
2012/2013,Unknown,Swansea vs Sunderland,2-2,100.0,236.0,281.0
2012/2013,Unknown,Tottenham vs Norwich,1-1,-286.0,400.0,761.0
2012/2013,Unknown,West Brom vs Everton,2-0,208.0,227.0,131.0
2012/2013,Unknown,Wigan vs Stoke,2-2,106.0,225.0,269.0
2012/2013,Unknown,West Ham vs Fulham,3-0,152.0,227.0,177.0
2012/2013,Unknown,Liverpool vs Manchester City,2-2,192.0,229.0,143.0
2012/2013,Unknown,Stoke vs Arsenal,0-0,217.0,225.0,129.0
2012/2013,Unknown,Chelsea vs Newcastle,2-0,-222.0,337.0,598.0
2012/2013,Unknown,Aston Villa vs Everton,1-3,236.0,227.0,119.0
2012/2013,Unknown,Manchester Utd vs Fulham,3-2,-357.0,440.0,1005.0
2012/2013,Unknown,Norwich vs QPR,1-1,131.0,236.0,204.0
2012/2013,Unknown,Southampton vs Wigan,0-2,110.0,237.0,246.0
2012/2013,Unknown,Tottenham vs West Brom,1-1,-175.0,296.0,492.0
2012/2013,Unknown,Swansea vs West Ham,3-0,110.0,229.0,252.0
2012/2013,Unknown,Chelsea vs Reading,4-2,-370.0,448.0,1048.0
2012/2013,Unknown,Everton vs Manchester Utd,1-0,278.0,247.0,-102.0
2012/2013,Unknown,Manchester City vs Southampton,3-2,-714.0,678.0,1679.0
2012/2013,Unknown,Wigan vs Chelsea,0-2,374.0,252.0,-130.0
2012/2013,Unknown,Newcastle vs Tottenham,2-1,167.0,227.0,161.0
2012/2013,Unknown,Arsenal vs Sunderland,0-0,-238.0,336.0,703.0
2012/2013,Unknown,Fulham vs Norwich,5-0,-128.0,260.0,358.0
2012/2013,Unknown,QPR vs Swansea,0-5,-109.0,241.0,305.0
2012/2013,Unknown,Reading vs Stoke,1-1,133.0,223.0,209.0
2012/2013,Unknown,West Brom vs Liverpool,3-0,351.0,249.0,-123.0
2012/2013,Unknown,West Ham vs Aston Villa,1-0,108.0,238.0,249.0
